Go_Term,Ids
GO:0006338,Nvec_vc1.1_XM_001631689.3
GO:0004930,Nvec_vc1.1_XM_001631928.3
GO:0008188,Nvec_vc1.1_XM_001631928.3
GO:0008528,Nvec_vc1.1_XM_001631928.3
GO:0007165,Nvec_vc1.1_XM_001631928.3
GO:0007186,Nvec_vc1.1_XM_001631928.3
GO:0007218,Nvec_vc1.1_XM_001631928.3
GO:0016846,Nvec_vc1.1_XM_001631938.3
GO:0046872,Nvec_vc1.1_XM_001631938.3
GO:0004930,Nvec_vc1.1_XM_001632026.3
GO:0004983,Nvec_vc1.1_XM_001632026.3
GO:0008020,Nvec_vc1.1_XM_001632026.3
GO:0007165,Nvec_vc1.1_XM_001632026.3
GO:0007186,Nvec_vc1.1_XM_001632026.3
GO:0007218,Nvec_vc1.1_XM_001632026.3
GO:0007602,Nvec_vc1.1_XM_001632026.3
GO:0009584,Nvec_vc1.1_XM_001632026.3
GO:0071482,Nvec_vc1.1_XM_001632026.3
GO:0004930,Nvec_vc1.1_XM_001632158.3
GO:0008188,Nvec_vc1.1_XM_001632158.3
GO:0007165,Nvec_vc1.1_XM_001632158.3
GO:0007186,Nvec_vc1.1_XM_001632158.3
GO:0007218,Nvec_vc1.1_XM_001632158.3
GO:0008028,Nvec_vc1.1_XM_001632178.3
GO:0022857,Nvec_vc1.1_XM_001632178.3
GO:0055085,Nvec_vc1.1_XM_001632178.3
GO:0004930,Nvec_vc1.1_XM_001632391.3
GO:0007165,Nvec_vc1.1_XM_001632391.3
GO:0007186,Nvec_vc1.1_XM_001632391.3
GO:0007189,Nvec_vc1.1_XM_001632391.3
GO:0019222,Nvec_vc1.1_XM_001632391.3
GO:0004930,Nvec_vc1.1_XM_001632476.3
GO:0008020,Nvec_vc1.1_XM_001632476.3
GO:0007165,Nvec_vc1.1_XM_001632476.3
GO:0007186,Nvec_vc1.1_XM_001632476.3
GO:0007602,Nvec_vc1.1_XM_001632476.3
GO:0009584,Nvec_vc1.1_XM_001632476.3
GO:0071482,Nvec_vc1.1_XM_001632476.3
GO:0046872,Nvec_vc1.1_XM_001632524.3
GO:0061630,Nvec_vc1.1_XM_001632524.3
GO:0006511,Nvec_vc1.1_XM_001632524.3
GO:0004930,Nvec_vc1.1_XM_001632603.3
GO:0001973,Nvec_vc1.1_XM_001632603.3
GO:0007165,Nvec_vc1.1_XM_001632603.3
GO:0007186,Nvec_vc1.1_XM_001632603.3
GO:0007189,Nvec_vc1.1_XM_001632603.3
GO:0046872,Nvec_vc1.1_XM_001632626.3
GO:0070492,Nvec_vc1.1_XM_001632626.3
GO:0004930,Nvec_vc1.1_XM_001632658.3
GO:0004977,Nvec_vc1.1_XM_001632658.3
GO:0007165,Nvec_vc1.1_XM_001632658.3
GO:0007186,Nvec_vc1.1_XM_001632658.3
GO:0000064,Nvec_vc1.1_XM_001632898.3
GO:0015189,Nvec_vc1.1_XM_001632898.3
GO:0022857,Nvec_vc1.1_XM_001632898.3
GO:0055085,Nvec_vc1.1_XM_001632898.3
GO:0097638,Nvec_vc1.1_XM_001632898.3
GO:0000977,Nvec_vc1.1_XM_001632929.3
GO:0000981,Nvec_vc1.1_XM_001632929.3
GO:0003677,Nvec_vc1.1_XM_001632929.3
GO:0006355,Nvec_vc1.1_XM_001632929.3
GO:0006357,Nvec_vc1.1_XM_001632929.3
GO:0004930,Nvec_vc1.1_XM_001632949.3
GO:0004983,Nvec_vc1.1_XM_001632949.3
GO:0008020,Nvec_vc1.1_XM_001632949.3
GO:0007165,Nvec_vc1.1_XM_001632949.3
GO:0007186,Nvec_vc1.1_XM_001632949.3
GO:0007218,Nvec_vc1.1_XM_001632949.3
GO:0007602,Nvec_vc1.1_XM_001632949.3
GO:0009584,Nvec_vc1.1_XM_001632949.3
GO:0071482,Nvec_vc1.1_XM_001632949.3
GO:0001604,Nvec_vc1.1_XM_001632977.3
GO:0004930,Nvec_vc1.1_XM_001632977.3
GO:0008528,Nvec_vc1.1_XM_001632977.3
GO:0007186,Nvec_vc1.1_XM_001632977.3
GO:0007218,Nvec_vc1.1_XM_001632977.3
GO:0004930,Nvec_vc1.1_XM_001633097.3
GO:0008188,Nvec_vc1.1_XM_001633097.3
GO:0007165,Nvec_vc1.1_XM_001633097.3
GO:0007186,Nvec_vc1.1_XM_001633097.3
GO:0000166,Nvec_vc1.1_XM_001633193.3
GO:0005524,Nvec_vc1.1_XM_001633193.3
GO:0016740,Nvec_vc1.1_XM_001633193.3
GO:0046872,Nvec_vc1.1_XM_001633193.3
GO:0070492,Nvec_vc1.1_XM_001633193.3
GO:0000014,Nvec_vc1.1_XM_001633233.3
GO:0003676,Nvec_vc1.1_XM_001633233.3
GO:0004518,Nvec_vc1.1_XM_001633233.3
GO:0004519,Nvec_vc1.1_XM_001633233.3
GO:0004521,Nvec_vc1.1_XM_001633233.3
GO:0016787,Nvec_vc1.1_XM_001633233.3
GO:0046872,Nvec_vc1.1_XM_001633233.3
GO:0006309,Nvec_vc1.1_XM_001633233.3
GO:0016740,Nvec_vc1.1_XM_001633281.3
GO:0016757,Nvec_vc1.1_XM_001633281.3
GO:0016758,Nvec_vc1.1_XM_001633281.3
GO:0006486,Nvec_vc1.1_XM_001633281.3
GO:0006493,Nvec_vc1.1_XM_001633281.3
GO:0004930,Nvec_vc1.1_XM_001633451.3
GO:0008188,Nvec_vc1.1_XM_001633451.3
GO:0008528,Nvec_vc1.1_XM_001633451.3
GO:0007165,Nvec_vc1.1_XM_001633451.3
GO:0007186,Nvec_vc1.1_XM_001633451.3
GO:0007218,Nvec_vc1.1_XM_001633451.3
GO:0004930,Nvec_vc1.1_XM_001633507.3
GO:0008188,Nvec_vc1.1_XM_001633507.3
GO:0007165,Nvec_vc1.1_XM_001633507.3
GO:0007186,Nvec_vc1.1_XM_001633507.3
GO:0004930,Nvec_vc1.1_XM_001633669.3
GO:0004983,Nvec_vc1.1_XM_001633669.3
GO:0008188,Nvec_vc1.1_XM_001633669.3
GO:0042277,Nvec_vc1.1_XM_001633669.3
GO:0007165,Nvec_vc1.1_XM_001633669.3
GO:0007186,Nvec_vc1.1_XM_001633669.3
GO:0007218,Nvec_vc1.1_XM_001633669.3
GO:0032870,Nvec_vc1.1_XM_001633669.3
GO:0004930,Nvec_vc1.1_XM_001633746.3
GO:0007165,Nvec_vc1.1_XM_001633746.3
GO:0007186,Nvec_vc1.1_XM_001633746.3
GO:0016491,Nvec_vc1.1_XM_001633906.3
GO:0016667,Nvec_vc1.1_XM_001633906.3
GO:0016671,Nvec_vc1.1_XM_001633906.3
GO:0004497,Nvec_vc1.1_XM_001633907.3
GO:0005506,Nvec_vc1.1_XM_001633907.3
GO:0016491,Nvec_vc1.1_XM_001633907.3
GO:0016705,Nvec_vc1.1_XM_001633907.3
GO:0020037,Nvec_vc1.1_XM_001633907.3
GO:0046872,Nvec_vc1.1_XM_001633907.3
GO:0006700,Nvec_vc1.1_XM_001633907.3
GO:0006704,Nvec_vc1.1_XM_001633907.3
GO:0008203,Nvec_vc1.1_XM_001633907.3
GO:0034650,Nvec_vc1.1_XM_001633907.3
GO:0036378,Nvec_vc1.1_XM_001633907.3
GO:0071375,Nvec_vc1.1_XM_001633907.3
GO:0004930,Nvec_vc1.1_XM_001633961.2
GO:0001973,Nvec_vc1.1_XM_001633961.2
GO:0007165,Nvec_vc1.1_XM_001633961.2
GO:0007186,Nvec_vc1.1_XM_001633961.2
GO:0007189,Nvec_vc1.1_XM_001633961.2
GO:0071880,Nvec_vc1.1_XM_001633961.2
GO:0004930,Nvec_vc1.1_XM_001634021.3
GO:0004993,Nvec_vc1.1_XM_001634021.3
GO:0030594,Nvec_vc1.1_XM_001634021.3
GO:0007165,Nvec_vc1.1_XM_001634021.3
GO:0007186,Nvec_vc1.1_XM_001634021.3
GO:0007187,Nvec_vc1.1_XM_001634021.3
GO:0007268,Nvec_vc1.1_XM_001634021.3
GO:0098664,Nvec_vc1.1_XM_001634021.3
GO:0004553,Nvec_vc1.1_XM_001634039.3
GO:0004557,Nvec_vc1.1_XM_001634039.3
GO:0016787,Nvec_vc1.1_XM_001634039.3
GO:0016798,Nvec_vc1.1_XM_001634039.3
GO:0005975,Nvec_vc1.1_XM_001634039.3
GO:0006629,Nvec_vc1.1_XM_001634039.3
GO:0008152,Nvec_vc1.1_XM_001634039.3
GO:0009311,Nvec_vc1.1_XM_001634039.3
GO:0016139,Nvec_vc1.1_XM_001634039.3
GO:0004930,Nvec_vc1.1_XM_001634043.3
GO:0001973,Nvec_vc1.1_XM_001634043.3
GO:0007165,Nvec_vc1.1_XM_001634043.3
GO:0007186,Nvec_vc1.1_XM_001634043.3
GO:0007189,Nvec_vc1.1_XM_001634043.3
GO:0015631,Nvec_vc1.1_XM_001634073.3
GO:0070740,Nvec_vc1.1_XM_001634073.3
GO:0000226,Nvec_vc1.1_XM_001634073.3
GO:0036211,Nvec_vc1.1_XM_001634073.3
GO:0051213,Nvec_vc1.1_XM_001634106.3
GO:0006281,Nvec_vc1.1_XM_001634106.3
GO:0006307,Nvec_vc1.1_XM_001634106.3
GO:0035552,Nvec_vc1.1_XM_001634106.3
GO:0000978,Nvec_vc1.1_XM_001634199.3
GO:0000981,Nvec_vc1.1_XM_001634199.3
GO:0003677,Nvec_vc1.1_XM_001634199.3
GO:0003700,Nvec_vc1.1_XM_001634199.3
GO:0003309,Nvec_vc1.1_XM_001634199.3
GO:0006355,Nvec_vc1.1_XM_001634199.3
GO:0006357,Nvec_vc1.1_XM_001634199.3
GO:0000978,Nvec_vc1.1_XM_001634202.3
GO:0000981,Nvec_vc1.1_XM_001634202.3
GO:0003677,Nvec_vc1.1_XM_001634202.3
GO:0003700,Nvec_vc1.1_XM_001634202.3
GO:0043565,Nvec_vc1.1_XM_001634202.3
GO:0006355,Nvec_vc1.1_XM_001634202.3
GO:0006357,Nvec_vc1.1_XM_001634202.3
GO:0009952,Nvec_vc1.1_XM_001634202.3
GO:0045944,Nvec_vc1.1_XM_001634202.3
GO:0004930,Nvec_vc1.1_XM_001634305.3
GO:0042277,Nvec_vc1.1_XM_001634305.3
GO:0007165,Nvec_vc1.1_XM_001634305.3
GO:0007186,Nvec_vc1.1_XM_001634305.3
GO:0032870,Nvec_vc1.1_XM_001634305.3
GO:0003824,Nvec_vc1.1_XM_001634336.3
GO:0008251,Nvec_vc1.1_XM_001634336.3
GO:0008270,Nvec_vc1.1_XM_001634336.3
GO:0016787,Nvec_vc1.1_XM_001634336.3
GO:0046872,Nvec_vc1.1_XM_001634336.3
GO:0052717,Nvec_vc1.1_XM_001634336.3
GO:0002100,Nvec_vc1.1_XM_001634336.3
GO:0008033,Nvec_vc1.1_XM_001634336.3
GO:0004930,Nvec_vc1.1_XM_001634427.3
GO:0008188,Nvec_vc1.1_XM_001634427.3
GO:0042277,Nvec_vc1.1_XM_001634427.3
GO:0007165,Nvec_vc1.1_XM_001634427.3
GO:0007186,Nvec_vc1.1_XM_001634427.3
GO:0032870,Nvec_vc1.1_XM_001634427.3
GO:0046872,Nvec_vc1.1_XM_001634443.3
GO:0030036,Nvec_vc1.1_XM_001634443.3
GO:0016740,Nvec_vc1.1_XM_001634510.3
GO:0016757,Nvec_vc1.1_XM_001634510.3
GO:0016758,Nvec_vc1.1_XM_001634510.3
GO:0035250,Nvec_vc1.1_XM_001634510.3
GO:0047220,Nvec_vc1.1_XM_001634510.3
GO:0006024,Nvec_vc1.1_XM_001634510.3
GO:0006486,Nvec_vc1.1_XM_001634510.3
GO:0006493,Nvec_vc1.1_XM_001634510.3
GO:0004930,Nvec_vc1.1_XM_001634624.3
GO:0001973,Nvec_vc1.1_XM_001634624.3
GO:0007165,Nvec_vc1.1_XM_001634624.3
GO:0007186,Nvec_vc1.1_XM_001634624.3
GO:0007189,Nvec_vc1.1_XM_001634624.3
GO:0005543,Nvec_vc1.1_XM_001634636.3
GO:0000978,Nvec_vc1.1_XM_001634673.3
GO:0000981,Nvec_vc1.1_XM_001634673.3
GO:0046872,Nvec_vc1.1_XM_001634673.3
GO:0006357,Nvec_vc1.1_XM_001634673.3
GO:0001640,Nvec_vc1.1_XM_001634828.3
GO:0004930,Nvec_vc1.1_XM_001634828.3
GO:0007186,Nvec_vc1.1_XM_001634828.3
GO:0051966,Nvec_vc1.1_XM_001634828.3
GO:0005216,Nvec_vc1.1_XM_001634878.3
GO:0005267,Nvec_vc1.1_XM_001634878.3
GO:0015271,Nvec_vc1.1_XM_001634878.3
GO:0022841,Nvec_vc1.1_XM_001634878.3
GO:0006811,Nvec_vc1.1_XM_001634878.3
GO:0030322,Nvec_vc1.1_XM_001634878.3
GO:0034220,Nvec_vc1.1_XM_001634878.3
GO:0071805,Nvec_vc1.1_XM_001634878.3
GO:0098655,Nvec_vc1.1_XM_001634878.3
GO:0098662,Nvec_vc1.1_XM_001634878.3
GO:0000209,Nvec_vc1.1_XM_001635077.3
GO:0035556,Nvec_vc1.1_XM_001635077.3
GO:0004930,Nvec_vc1.1_XM_001635117.3
GO:0007165,Nvec_vc1.1_XM_001635117.3
GO:0007186,Nvec_vc1.1_XM_001635117.3
GO:0004930,Nvec_vc1.1_XM_001635141.2
GO:0008188,Nvec_vc1.1_XM_001635141.2
GO:0007165,Nvec_vc1.1_XM_001635141.2
GO:0007186,Nvec_vc1.1_XM_001635141.2
GO:0000978,Nvec_vc1.1_XM_001635190.3
GO:0000981,Nvec_vc1.1_XM_001635190.3
GO:0038023,Nvec_vc1.1_XM_001635262.3
GO:0000492,Nvec_vc1.1_XM_001635267.3
GO:0006364,Nvec_vc1.1_XM_001635267.3
GO:0008417,Nvec_vc1.1_XM_001635417.3
GO:0016740,Nvec_vc1.1_XM_001635417.3
GO:0016757,Nvec_vc1.1_XM_001635417.3
GO:0046920,Nvec_vc1.1_XM_001635417.3
GO:0006486,Nvec_vc1.1_XM_001635417.3
GO:0036065,Nvec_vc1.1_XM_001635417.3
GO:0001604,Nvec_vc1.1_XM_001635485.3
GO:0004930,Nvec_vc1.1_XM_001635485.3
GO:0008528,Nvec_vc1.1_XM_001635485.3
GO:0007186,Nvec_vc1.1_XM_001635485.3
GO:0007218,Nvec_vc1.1_XM_001635485.3
GO:0008081,Nvec_vc1.1_XM_001635555.3
GO:0006629,Nvec_vc1.1_XM_001635555.3
GO:0046872,Nvec_vc1.1_XM_001635609.3
GO:1990841,Nvec_vc1.1_XM_001635609.3
GO:0000122,Nvec_vc1.1_XM_001635609.3
GO:0017111,Nvec_vc1.1_XM_001635646.3
GO:0047429,Nvec_vc1.1_XM_001635646.3
GO:0009141,Nvec_vc1.1_XM_001635646.3
GO:0004930,Nvec_vc1.1_XM_001635648.3
GO:0004993,Nvec_vc1.1_XM_001635648.3
GO:0030594,Nvec_vc1.1_XM_001635648.3
GO:0007165,Nvec_vc1.1_XM_001635648.3
GO:0007186,Nvec_vc1.1_XM_001635648.3
GO:0007187,Nvec_vc1.1_XM_001635648.3
GO:0007268,Nvec_vc1.1_XM_001635648.3
GO:0098664,Nvec_vc1.1_XM_001635648.3
GO:0004930,Nvec_vc1.1_XM_001635715.3
GO:0001973,Nvec_vc1.1_XM_001635715.3
GO:0007165,Nvec_vc1.1_XM_001635715.3
GO:0007186,Nvec_vc1.1_XM_001635715.3
GO:0007189,Nvec_vc1.1_XM_001635715.3
GO:0004930,Nvec_vc1.1_XM_001635753.3
GO:0007186,Nvec_vc1.1_XM_001635753.3
GO:0004930,Nvec_vc1.1_XM_001635829.2
GO:0001973,Nvec_vc1.1_XM_001635829.2
GO:0007165,Nvec_vc1.1_XM_001635829.2
GO:0007186,Nvec_vc1.1_XM_001635829.2
GO:0007189,Nvec_vc1.1_XM_001635829.2
GO:0004930,Nvec_vc1.1_XM_001635853.3
GO:0001973,Nvec_vc1.1_XM_001635853.3
GO:0007165,Nvec_vc1.1_XM_001635853.3
GO:0007186,Nvec_vc1.1_XM_001635853.3
GO:0007189,Nvec_vc1.1_XM_001635853.3
GO:0004930,Nvec_vc1.1_XM_001635915.3
GO:0007165,Nvec_vc1.1_XM_001635915.3
GO:0007186,Nvec_vc1.1_XM_001635915.3
GO:0001604,Nvec_vc1.1_XM_001636060.3
GO:0004930,Nvec_vc1.1_XM_001636060.3
GO:0008528,Nvec_vc1.1_XM_001636060.3
GO:0007186,Nvec_vc1.1_XM_001636060.3
GO:0007218,Nvec_vc1.1_XM_001636060.3
GO:0022008,Nvec_vc1.1_XM_001636101.3
GO:0007127,Nvec_vc1.1_XM_001636231.3
GO:0004930,Nvec_vc1.1_XM_001636347.3
GO:0007165,Nvec_vc1.1_XM_001636347.3
GO:0007186,Nvec_vc1.1_XM_001636347.3
GO:0071880,Nvec_vc1.1_XM_001636347.3
GO:0004930,Nvec_vc1.1_XM_001636438.3
GO:0008188,Nvec_vc1.1_XM_001636438.3
GO:0007165,Nvec_vc1.1_XM_001636438.3
GO:0007186,Nvec_vc1.1_XM_001636438.3
GO:0061630,Nvec_vc1.1_XM_001636492.3
GO:0000209,Nvec_vc1.1_XM_001636492.3
GO:0042981,Nvec_vc1.1_XM_001636492.3
GO:0043161,Nvec_vc1.1_XM_001636492.3
GO:0004930,Nvec_vc1.1_XM_001636591.3
GO:0008020,Nvec_vc1.1_XM_001636591.3
GO:0007186,Nvec_vc1.1_XM_001636591.3
GO:0007602,Nvec_vc1.1_XM_001636591.3
GO:0009584,Nvec_vc1.1_XM_001636591.3
GO:0071482,Nvec_vc1.1_XM_001636591.3
GO:0004930,Nvec_vc1.1_XM_001636633.3
GO:0007165,Nvec_vc1.1_XM_001636633.3
GO:0007186,Nvec_vc1.1_XM_001636633.3
GO:0007189,Nvec_vc1.1_XM_001636633.3
GO:0019222,Nvec_vc1.1_XM_001636633.3
GO:0022008,Nvec_vc1.1_XM_001636754.3
GO:0001517,Nvec_vc1.1_XM_001636845.3
GO:0008146,Nvec_vc1.1_XM_001636845.3
GO:0006044,Nvec_vc1.1_XM_001636845.3
GO:0006790,Nvec_vc1.1_XM_001636845.3
GO:0016757,Nvec_vc1.1_XM_001636854.3
GO:0006506,Nvec_vc1.1_XM_001636854.3
GO:0046935,Nvec_vc1.1_XM_001636879.3
GO:0009968,Nvec_vc1.1_XM_001636879.3
GO:0035556,Nvec_vc1.1_XM_001636879.3
GO:0046854,Nvec_vc1.1_XM_001636879.3
GO:0004930,Nvec_vc1.1_XM_001636940.3
GO:0008020,Nvec_vc1.1_XM_001636940.3
GO:0007165,Nvec_vc1.1_XM_001636940.3
GO:0007186,Nvec_vc1.1_XM_001636940.3
GO:0007602,Nvec_vc1.1_XM_001636940.3
GO:0009584,Nvec_vc1.1_XM_001636940.3
GO:0071482,Nvec_vc1.1_XM_001636940.3
GO:0046872,Nvec_vc1.1_XM_001637014.3
GO:0004497,Nvec_vc1.1_XM_001637201.3
GO:0004502,Nvec_vc1.1_XM_001637201.3
GO:0016491,Nvec_vc1.1_XM_001637201.3
GO:0050660,Nvec_vc1.1_XM_001637201.3
GO:0071949,Nvec_vc1.1_XM_001637201.3
GO:0006569,Nvec_vc1.1_XM_001637201.3
GO:0019363,Nvec_vc1.1_XM_001637201.3
GO:0019805,Nvec_vc1.1_XM_001637201.3
GO:0034354,Nvec_vc1.1_XM_001637201.3
GO:0043420,Nvec_vc1.1_XM_001637201.3
GO:0070189,Nvec_vc1.1_XM_001637201.3
GO:0004930,Nvec_vc1.1_XM_001637284.3
GO:0001973,Nvec_vc1.1_XM_001637284.3
GO:0007165,Nvec_vc1.1_XM_001637284.3
GO:0007186,Nvec_vc1.1_XM_001637284.3
GO:0007189,Nvec_vc1.1_XM_001637284.3
GO:0004930,Nvec_vc1.1_XM_001637287.3
GO:0001973,Nvec_vc1.1_XM_001637287.3
GO:0007165,Nvec_vc1.1_XM_001637287.3
GO:0007186,Nvec_vc1.1_XM_001637287.3
GO:0007189,Nvec_vc1.1_XM_001637287.3
GO:0003924,Nvec_vc1.1_XM_001637358.3
GO:0006886,Nvec_vc1.1_XM_001637358.3
GO:0032438,Nvec_vc1.1_XM_001637358.3
GO:0034389,Nvec_vc1.1_XM_001637358.3
GO:0004930,Nvec_vc1.1_XM_001637361.3
GO:0007165,Nvec_vc1.1_XM_001637361.3
GO:0007186,Nvec_vc1.1_XM_001637361.3
GO:0004930,Nvec_vc1.1_XM_001637432.3
GO:0007165,Nvec_vc1.1_XM_001637432.3
GO:0007186,Nvec_vc1.1_XM_001637432.3
GO:0004930,Nvec_vc1.1_XM_001637467.3
GO:0008020,Nvec_vc1.1_XM_001637467.3
GO:0007165,Nvec_vc1.1_XM_001637467.3
GO:0007186,Nvec_vc1.1_XM_001637467.3
GO:0007602,Nvec_vc1.1_XM_001637467.3
GO:0009584,Nvec_vc1.1_XM_001637467.3
GO:0071482,Nvec_vc1.1_XM_001637467.3
GO:0004930,Nvec_vc1.1_XM_001637480.3
GO:0008020,Nvec_vc1.1_XM_001637480.3
GO:0007186,Nvec_vc1.1_XM_001637480.3
GO:0007602,Nvec_vc1.1_XM_001637480.3
GO:0009584,Nvec_vc1.1_XM_001637480.3
GO:0071482,Nvec_vc1.1_XM_001637480.3
GO:0005262,Nvec_vc1.1_XM_001637556.3
GO:0050982,Nvec_vc1.1_XM_001637556.3
GO:0004930,Nvec_vc1.1_XM_001637568.2
GO:0007186,Nvec_vc1.1_XM_001637568.2
GO:0007189,Nvec_vc1.1_XM_001637568.2
GO:0019222,Nvec_vc1.1_XM_001637568.2
GO:0004930,Nvec_vc1.1_XM_001637572.3
GO:0001973,Nvec_vc1.1_XM_001637572.3
GO:0007165,Nvec_vc1.1_XM_001637572.3
GO:0007186,Nvec_vc1.1_XM_001637572.3
GO:0007189,Nvec_vc1.1_XM_001637572.3
GO:0004930,Nvec_vc1.1_XM_001637628.3
GO:0042277,Nvec_vc1.1_XM_001637628.3
GO:0007165,Nvec_vc1.1_XM_001637628.3
GO:0007186,Nvec_vc1.1_XM_001637628.3
GO:0032870,Nvec_vc1.1_XM_001637628.3
GO:0004930,Nvec_vc1.1_XM_001637643.3
GO:0004983,Nvec_vc1.1_XM_001637643.3
GO:0008188,Nvec_vc1.1_XM_001637643.3
GO:0042277,Nvec_vc1.1_XM_001637643.3
GO:0007165,Nvec_vc1.1_XM_001637643.3
GO:0007186,Nvec_vc1.1_XM_001637643.3
GO:0007218,Nvec_vc1.1_XM_001637643.3
GO:0032870,Nvec_vc1.1_XM_001637643.3
GO:0004930,Nvec_vc1.1_XM_001637682.3
GO:0008020,Nvec_vc1.1_XM_001637682.3
GO:0007165,Nvec_vc1.1_XM_001637682.3
GO:0007186,Nvec_vc1.1_XM_001637682.3
GO:0007602,Nvec_vc1.1_XM_001637682.3
GO:0009584,Nvec_vc1.1_XM_001637682.3
GO:0071482,Nvec_vc1.1_XM_001637682.3
GO:0003723,Nvec_vc1.1_XM_001637858.3
GO:0003824,Nvec_vc1.1_XM_001637858.3
GO:0004518,Nvec_vc1.1_XM_001637858.3
GO:0004527,Nvec_vc1.1_XM_001637858.3
GO:0004535,Nvec_vc1.1_XM_001637858.3
GO:0016787,Nvec_vc1.1_XM_001637858.3
GO:0046872,Nvec_vc1.1_XM_001637858.3
GO:0000289,Nvec_vc1.1_XM_001637858.3
GO:0004930,Nvec_vc1.1_XM_001637895.3
GO:0042277,Nvec_vc1.1_XM_001637895.3
GO:0007165,Nvec_vc1.1_XM_001637895.3
GO:0007186,Nvec_vc1.1_XM_001637895.3
GO:0032870,Nvec_vc1.1_XM_001637895.3
GO:0004930,Nvec_vc1.1_XM_001637914.3
GO:0007165,Nvec_vc1.1_XM_001637914.3
GO:0007186,Nvec_vc1.1_XM_001637914.3
GO:0007189,Nvec_vc1.1_XM_001637914.3
GO:0019222,Nvec_vc1.1_XM_001637914.3
GO:0003676,Nvec_vc1.1_XM_001637964.3
GO:0003723,Nvec_vc1.1_XM_001637964.3
GO:0003729,Nvec_vc1.1_XM_001637964.3
GO:0031124,Nvec_vc1.1_XM_001637964.3
GO:0004930,Nvec_vc1.1_XM_001637992.2
GO:0007165,Nvec_vc1.1_XM_001637992.2
GO:0007186,Nvec_vc1.1_XM_001637992.2
GO:0003677,Nvec_vc1.1_XM_001638061.3
GO:0003824,Nvec_vc1.1_XM_001638061.3
GO:0006281,Nvec_vc1.1_XM_001638061.3
GO:0035091,Nvec_vc1.1_XM_001638069.3
GO:0005216,Nvec_vc1.1_XM_001638168.3
GO:0005249,Nvec_vc1.1_XM_001638168.3
GO:0005250,Nvec_vc1.1_XM_001638168.3
GO:0005267,Nvec_vc1.1_XM_001638168.3
GO:0006811,Nvec_vc1.1_XM_001638168.3
GO:0006813,Nvec_vc1.1_XM_001638168.3
GO:0034220,Nvec_vc1.1_XM_001638168.3
GO:0051260,Nvec_vc1.1_XM_001638168.3
GO:0055085,Nvec_vc1.1_XM_001638168.3
GO:0071805,Nvec_vc1.1_XM_001638168.3
GO:0004930,Nvec_vc1.1_XM_001638174.3
GO:0001973,Nvec_vc1.1_XM_001638174.3
GO:0007165,Nvec_vc1.1_XM_001638174.3
GO:0007186,Nvec_vc1.1_XM_001638174.3
GO:0007189,Nvec_vc1.1_XM_001638174.3
GO:0004930,Nvec_vc1.1_XM_001638224.3
GO:0008528,Nvec_vc1.1_XM_001638224.3
GO:0007165,Nvec_vc1.1_XM_001638224.3
GO:0007186,Nvec_vc1.1_XM_001638224.3
GO:0007189,Nvec_vc1.1_XM_001638224.3
GO:0009755,Nvec_vc1.1_XM_001638224.3
GO:0004930,Nvec_vc1.1_XM_001638273.3
GO:0004983,Nvec_vc1.1_XM_001638273.3
GO:0008020,Nvec_vc1.1_XM_001638273.3
GO:0007165,Nvec_vc1.1_XM_001638273.3
GO:0007186,Nvec_vc1.1_XM_001638273.3
GO:0007218,Nvec_vc1.1_XM_001638273.3
GO:0007602,Nvec_vc1.1_XM_001638273.3
GO:0009584,Nvec_vc1.1_XM_001638273.3
GO:0071482,Nvec_vc1.1_XM_001638273.3
GO:0008233,Nvec_vc1.1_XM_001638294.3
GO:0008237,Nvec_vc1.1_XM_001638294.3
GO:0019784,Nvec_vc1.1_XM_001638294.3
GO:0000338,Nvec_vc1.1_XM_001638294.3
GO:0004252,Nvec_vc1.1_XM_001638324.3
GO:0031638,Nvec_vc1.1_XM_001638324.3
GO:0004930,Nvec_vc1.1_XM_001638382.3
GO:0008188,Nvec_vc1.1_XM_001638382.3
GO:0008528,Nvec_vc1.1_XM_001638382.3
GO:0007165,Nvec_vc1.1_XM_001638382.3
GO:0007186,Nvec_vc1.1_XM_001638382.3
GO:0007218,Nvec_vc1.1_XM_001638382.3
GO:0004930,Nvec_vc1.1_XM_001638459.3
GO:0001973,Nvec_vc1.1_XM_001638459.3
GO:0007165,Nvec_vc1.1_XM_001638459.3
GO:0007186,Nvec_vc1.1_XM_001638459.3
GO:0007189,Nvec_vc1.1_XM_001638459.3
GO:0004930,Nvec_vc1.1_XM_001638513.3
GO:0008188,Nvec_vc1.1_XM_001638513.3
GO:0008528,Nvec_vc1.1_XM_001638513.3
GO:0007165,Nvec_vc1.1_XM_001638513.3
GO:0007186,Nvec_vc1.1_XM_001638513.3
GO:0007218,Nvec_vc1.1_XM_001638513.3
GO:0016567,Nvec_vc1.1_XM_001638555.3
GO:0004930,Nvec_vc1.1_XM_001638628.3
GO:0001973,Nvec_vc1.1_XM_001638628.3
GO:0007165,Nvec_vc1.1_XM_001638628.3
GO:0007186,Nvec_vc1.1_XM_001638628.3
GO:0007189,Nvec_vc1.1_XM_001638628.3
GO:0004930,Nvec_vc1.1_XM_001638648.3
GO:0001973,Nvec_vc1.1_XM_001638648.3
GO:0007165,Nvec_vc1.1_XM_001638648.3
GO:0007186,Nvec_vc1.1_XM_001638648.3
GO:0007189,Nvec_vc1.1_XM_001638648.3
GO:0022857,Nvec_vc1.1_XM_001638824.3
