"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Nvec_NVE20161",597.243125135659,-0.414870940695382,0.133569266094329,-3.1060359379559,0.0018961366952472,0.0114370714242334
"Nvec_vc1.1_XM_048729516.1",74.2848990647544,-0.705005523527531,0.256733907980598,-2.74605535775512,0.00603165851358571,0.0283361536656769
"Nvec_vc1.1_XM_001634721.3",36.3153641560588,0.250981756646433,0.344432631487713,0.728681703479613,0.466196387335673,0.657948018209828
"Nvec_vc1.1_XM_001634789.3",243.912051102392,-0.783405865004156,0.170681044603887,-4.58988206231259,4.43496522720217e-06,6.93257568689511e-05
"Nvec_vc1.1_XM_048728909.1",15.086040924064,0.529619138681978,0.520966918265203,1.01660800352849,0.309339945275915,0.511513834271515
"Nvec_vc1.1_XM_001634790.3",56.2329680192601,-0.340618574188289,0.306977456461409,-1.10958823528825,0.267176503171786,0.4647816287456
"Nvec_vc1.1_XM_001634723.3",41.4813020258121,-0.431809176670597,0.31414370925317,-1.37455936232866,0.169268094577926,0.340687902222522
"Nvec_vc1.1_XM_032384226.2",416.687358236763,0.293404485746395,0.136457206705387,2.15015749501497,0.0315427590224163,0.100599334330752
"Nvec_vc1.1_XM_032384227.2",503.859416713502,-0.20461590532772,0.129318320315821,-1.58226541164475,0.113588993280811,0.258236517841584
"Nvec_vc1.1_XM_001634725.3",29.5136244727463,0.32505586273741,0.37014855458488,0.878176771761162,0.379847795462066,0.581802603227651
"Nvec_vc1.1_XM_048729169.1",84.6864985398938,0.809272177542528,0.252890413441555,3.20009037325393,0.00137384502251862,0.00884172550550116
"Nvec_vc1.1_XM_048729055.1",816.954982673098,0.119326481794407,0.127902641558433,0.932947751043068,0.350846945993606,0.553815174875969
"Nvec_vc1.1_XM_032384174.2",10.102582300148,0.473864841532442,0.656743573905061,0.721537081382914,0.470579134536779,0.661885352569879
"Nvec_vc1.1_XM_001634728.3",364.706471052446,-1.13170238473402,0.169251898690652,-6.68649742477911,2.28575167534371e-11,1.30963787624265e-09
"Nvec_vc1.1_XM_048728910.1",46.7780498752488,-0.685425494954225,0.314955221980186,-2.17626331338411,0.0295355770908835,0.0957954565337576
"Nvec_vc1.1_XM_001634794.3",624.424308055088,-0.193925973180577,0.125002596220633,-1.55137556373864,0.120811707769778,0.270029204145414
"Nvec_vc1.1_XM_032384183.2",137.43898481716,-0.205167447389745,0.19285884289486,-1.06382183108708,0.287409419632701,0.48700848148349
"Nvec_vc1.1_XM_032384181.2",107.105085908838,-0.104454205635112,0.222849682840062,-0.468720459028333,0.639269461133534,0.79148518005015
"Nvec_vc1.1_XM_048728759.1",1081.43899508407,-0.141506641826146,0.134943956341404,-1.04863267435363,0.294347211537001,0.494665908454958
"Nvec_vc1.1_XM_001634797.3",994.390928095049,-0.265893921866619,0.130537076325999,-2.03692260735628,0.0416577982229128,0.124550472859369
"Nvec_vc1.1_XM_032384288.2",440.696894975086,0.06278284244975,0.144370389567998,0.43487340193246,0.66365432191463,0.807791491219758
"Nvec_vc1.1_XM_048728911.1",7.03050400090749,0.0324751056842719,0.747702622655295,0.0434331841300008,0.96535622554067,0.983047746963096
"Nvec_vc1.1_XM_032384244.2",1039.62112295944,0.0696940075410187,0.113029206950773,0.616601756494427,0.537497435685057,0.714899262980984
"Nvec_vc1.1_XM_001634732.3",158.266943776409,0.156742181830601,0.178748719072716,0.876885622698293,0.380548766084178,0.582371708645762
"Nvec_vc1.1_XM_001634799.3",146.945523729876,0.841340863401225,0.196471306359783,4.28225820344749,1.8500612317646e-05,0.000239596760226331
"Nvec_vc1.1_XM_032384248.2",135.254864239088,-0.156260978972495,0.191904945852527,-0.814262385361222,0.415494653246698,0.613472251986125
"Nvec_vc1.1_XM_001634800.3",15.6304015073443,0.270596182722152,0.533223728368022,0.50747213285188,0.611823584648376,0.770403821100336
"Nvec_vc1.1_XM_032384228.2",559.82793979722,0.0845855926996461,0.132364240361108,0.639036589254658,0.522799129379049,0.703869176200649
"Nvec_vc1.1_XM_001634735.3",568.401892335243,-0.107934568289521,0.125428689049028,-0.860525363916793,0.389499508165819,0.590545743177685
"Nvec_vc1.1_XM_001634737.3",38.0403317069615,0.470116543001136,0.334373146637757,1.40596380937981,0.159734871657844,0.327134351204694
