"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"Nvec_NVE6151"	71.8983172157589	2.61075926942975	0.284174819066806	9.18715908046727	4.03353012943212e-20	1.06456168513528e-18
"Nvec_vc1.1_XM_032363926.2"	8.75877018437942	1.96132435210259	0.561767709434497	3.49134405406989	0.000480596933559046	0.0019206420927068
"Nvec_vc1.1_XM_048729136.1"	6.19205865648598	2.82300243492758	1.07453180690454	2.62719299399796	0.00860924898776731	0.0247198204502782
"Nvec_vc1.1_XM_032363826.2"	860.866178352761	1.12113714082893	0.421031959845104	2.66283144215795	0.00774862177133212	0.0226026077319852
"Nvec_vc1.1_XM_001638875.3"	262.484809801212	2.51134665391844	0.240366132963414	10.4480053947562	1.49639160787599e-25	5.86692157350757e-24
"Nvec_vc1.1_XM_048727883.1"	34.5132219754836	1.23832851032744	0.321738572104159	3.84886556258646	0.000118666107211485	0.000535640551628456
"Nvec_vc1.1_XM_001640253.3"	21.2014904131995	1.23062073472137	0.392407221106105	3.13608075624229	0.0017122204870641	0.00600795883083048
"Nvec_vc1.1_XM_048728453.1"	17.8264593143287	1.61293264858175	0.43405360314656	3.71597571564712	0.000202421024859917	0.000873387186674996
"Nvec_vc1.1_XM_001640257.3"	13.1181840731263	1.14171481383071	0.482341813814996	2.36702434068596	0.0179317534369594	0.0469420028893007
"Nvec_vc1.1_XM_048728379.1"	15.4718874323995	1.60369096255033	0.429768972500343	3.73151871160046	0.000190328869868516	0.000826644621811709
"Nvec_vc1.1_XM_048724277.1"	12.0746083062694	3.01977016332087	0.604774669847467	4.99321534759797	5.93822817280346e-07	3.89916332540217e-06
"Nvec_vc1.1_XM_048731682.1"	8.90547806902522	1.73815020048214	0.536857339282922	3.23763889081555	0.00120523257267954	0.00439273586116991
"Nvec_vc1.1_XM_001640169.3"	51.7336751083349	3.14164732190935	0.327538110651472	9.59170007929955	8.66453713515046e-22	2.59847549790781e-20
"Nvec_vc1.1_XM_001640236.3"	19.0586311508442	1.06419740247537	0.347654849329277	3.06107452413939	0.00220544193647686	0.00754168606249778
"Nvec_vc1.1_XM_048728401.1"	159.600015480175	2.75301312493979	0.265233998215175	10.379563492861	3.07176440612869e-25	1.17300088081322e-23
"Nvec_vc1.1_XM_001640232.3"	46.2500157431778	1.87307086853758	0.278809329522956	6.71810685726484	1.84100672218407e-11	2.1634901426788e-10
"Nvec_vc1.1_XM_032365315.2"	295.633164659606	1.71411462058142	0.167799032068477	10.2152831244098	1.69383932607191e-24	6.11031710987088e-23
"Nvec_vc1.1_XM_048724497.1"	216.867501682879	1.49292844393916	0.189282808717097	7.88729020906749	3.08818688536973e-15	5.2374221512571e-14
"Nvec_vc1.1_XM_048729517.1"	67.9376130336252	2.34787346695989	0.285485862697546	8.22413216813933	1.96609195723516e-16	3.74578818345971e-15
"Nvec_vc1.1_XM_001640140.3"	1896.08963494638	2.27292946024452	0.457234869730465	4.97103263708735	6.65972363912337e-07	4.33091152357325e-06
"Nvec_vc1.1_XM_032365292.2"	56.9259718725556	2.43357010425145	0.321082926656051	7.57925726414697	3.47538764651421e-14	5.29703239214165e-13
"Nvec_vc1.1_XM_032365447.2"	141.571820047312	1.09285440270939	0.282543946357655	3.86790945903335	0.000109772405727239	0.000497665060628974
"Nvec_vc1.1_XM_032365367.2"	17.3500880214308	1.9842382370879	0.454182383304964	4.36881374096706	1.24923252644738e-05	6.6319328695958e-05
"Nvec_vc1.1_XM_001640126.3"	1728.96987035045	3.90598153326853	0.486249973539213	8.03286734359799	9.52206082957669e-16	1.68808014948508e-14
"Nvec_vc1.1_XM_001640200.3"	511.319863437217	1.45028473551721	0.1539580267849	9.42000080024051	4.51084588026581e-21	1.28078920768063e-19
"Nvec_vc1.1_XM_001640113.3"	4311.21122295642	1.45944377990328	0.25764298538286	5.66459737972112	1.47370151707549e-08	1.23362061372311e-07
"Nvec_vc1.1_XM_032365291.2"	1010.3623423957	1.77754660117985	0.216055215623803	8.22727929084077	1.91513563298079e-16	3.65662122375204e-15
"Nvec_vc1.1_XM_048725787.1"	69.7431780188397	1.65924330321635	0.215507210789241	7.6992472648121	1.36870092871062e-14	2.16873187659962e-13
"Nvec_vc1.1_XM_048723899.1"	1468.52498629829	1.66212107778853	0.308520182404815	5.38739820789952	7.14849370534837e-08	5.43359599261454e-07
"Nvec_vc1.1_XM_001640178.3"	131.654349265006	2.22435923595932	0.248548063717795	8.94941285273859	3.57378153731168e-19	8.5946516643217e-18
"Nvec_vc1.1_XM_048723940.1"	263.37310264012	1.61112304965934	0.282991619522653	5.69318290194233	1.24692685515706e-08	1.05229627795709e-07
"Nvec_vc1.1_XM_001640177.3"	537.660379741365	3.21419830699416	0.144788529723848	22.1992606259938	3.49145875875089e-109	3.41464666605837e-106
"Nvec_vc1.1_XM_032376142.2"	598.81971157058	1.46907458261129	0.157475729025969	9.32889526340299	1.06980108983796e-20	2.93803094937714e-19
"Nvec_vc1.1_XM_048733594.1"	295.465294933277	1.77676113106261	0.165100334385539	10.7617052241309	5.21952740474401e-27	2.2687545785954e-25
"Nvec_vc1.1_XM_048733637.1"	336.523428833545	1.08812629621841	0.113466593988006	9.58983836540849	8.82231122591357e-22	2.6412919527378e-20
"Nvec_vc1.1_XM_048728809.1"	2392.83200618522	2.77078669172219	0.248074888833678	11.1691542209251	5.77279314783096e-29	2.74660136687611e-27
"Nvec_vc1.1_XM_001628103.3"	6.74603131067328	2.69117621359526	0.827757910930053	3.25116338733809	0.0011493378623003	0.00420468489774201
"Nvec_vc1.1_XM_048728019.1"	118.87324614253	2.14326048453729	0.293853700560428	7.29363108393646	3.01710884285437e-13	4.24905472556867e-12
"Nvec_NVE19260"	18.2559180627826	2.17013158874663	0.454738773337698	4.77225984672093	1.82170262533392e-06	1.10698146414837e-05
"Nvec_vc1.1_XM_048728010.1"	293.512937109339	2.33570283528942	0.232908175039932	10.0284278767328	1.14322310348792e-23	3.92306033407435e-22
"Nvec_vc1.1_XM_032373652.2"	5683.01822869474	2.05222295033548	0.241008148002838	8.51516003646197	1.66360396269447e-17	3.5115208824069e-16
"Nvec_vc1.1_XM_001637354.3"	49.4865356366828	1.80462632578628	0.248425487759147	7.26425594275537	3.75097196120967e-13	5.21168985044475e-12
"Nvec_vc1.1_XM_048734252.1"	2449.15567706596	1.13830959202775	0.295509193731168	3.85202767350549	0.000117143780456578	0.000529311886847435
"Nvec_vc1.1_XM_001637401.3"	1358.94051217174	2.99143672127177	0.430232679832781	6.95306716922214	3.57428396515307e-12	4.52674064191041e-11
"Nvec_vc1.1_XM_048728327.1"	521.595617788565	1.08339244916542	0.199440513698935	5.43215833670011	5.56764856384372e-08	4.3006970301845e-07
"Nvec_NVE13061"	11.4034191890233	1.46846699398861	0.48817514504655	3.00807406704121	0.00262909053249049	0.00878893082680642
"Nvec_NVE13055"	19.6488559022557	1.88733626053209	0.450437158602818	4.19001013678867	2.78941992973575e-05	0.000140019813068344
"Nvec_vc1.1_XM_032361835.2"	431.129590781924	2.14890587887164	0.230253273980495	9.33279185013312	1.03118205881235e-20	2.83639515052071e-19
"Nvec_vc1.1_XM_001637365.3"	23.8098318260325	4.26859892363639	0.565282970472555	7.55126042461178	4.31065902488644e-14	6.49698985223466e-13
"Nvec_vc1.1_XM_048731715.1"	947.722394654272	2.94306403937726	0.192706469555084	15.2722638018959	1.17038402933169e-52	2.03994459924307e-50
"Nvec_vc1.1_XM_032385632.2"	46.1026528472383	1.84459436985579	0.303998155527693	6.06778145299553	1.29689215305081e-09	1.2189262927019e-08
"Nvec_vc1.1_XM_001635935.3"	124.957810839184	2.04679933425003	0.186237099317764	10.9902878736192	4.25566563188923e-28	1.90627831510886e-26
"Nvec_vc1.1_XM_032385670.2"	75.9854563337895	2.45689591319057	0.329056475998969	7.46648703913753	8.23640818649209e-14	1.21029824469956e-12
"Nvec_vc1.1_XM_032385658.2"	135.859216972363	2.27083694722883	0.30838161594812	7.36372348347399	1.78849978290848e-13	2.55558037161696e-12
"Nvec_vc1.1_XM_048730808.1"	54.1877336364504	1.28691159154127	0.231573081720281	5.55725899565364	2.74043981191619e-08	2.20286312552387e-07
"Nvec_vc1.1_XM_001635960.3"	212.52416830815	2.57225342361798	0.161748147768837	15.9028307841529	6.0565029210252e-57	1.3327334677716e-54
"Nvec_NVE16702"	103.258820366472	1.30146700452082	0.25881063778248	5.02864571438002	4.93956075117888e-07	3.29503703917215e-06
"Nvec_vc1.1_XM_032366225.2"	102.918568530696	2.8637423301963	0.2381295351259	12.0259854733359	2.59473611110942e-33	1.62554215302385e-31
"Nvec_vc1.1_XM_032366069.2"	25.0012172722707	1.17351971526178	0.333004265864798	3.52403808465998	0.000425023154735761	0.00172359078921178
"Nvec_vc1.1_XM_048726734.1"	48.5881288747257	2.20961155677499	0.358240798073449	6.16795063169205	6.91807345336829e-10	6.71365849355543e-09
"Nvec_vc1.1_XM_001622867.3"	975.368240872522	2.14946720820113	0.166653907963376	12.8977906037073	4.63187328548953e-38	3.93241371228471e-36
"Nvec_vc1.1_XM_048726678.1"	163.784242945576	1.42852577477755	0.188261032268269	7.58800564071023	3.24866775508851e-14	4.96437041324464e-13
"Nvec_vc1.1_XM_048730287.1"	3282.69001008263	2.79200333387282	0.167025233511095	16.7160570602486	1.00128637048183e-62	2.88961397802659e-60
"Nvec_vc1.1_XM_032371036.2"	346.592220689211	1.34503616450023	0.563352518154909	2.38755685144621	0.0169607792702093	0.044750833074455
"Nvec_vc1.1_XM_048728422.1"	162.487338503311	1.26228340820444	0.177615857213768	7.10681708269562	1.18749648068361e-12	1.56472215912831e-11
"Nvec_vc1.1_XM_048728423.1"	22.4263466129729	1.25999988792628	0.440597840246746	2.85975048634066	0.00423974443536214	0.0133973184419521
"Nvec_vc1.1_XM_001623360.3"	168.385675240104	1.75423747409311	0.201340987743284	8.71276878968039	2.96541094592574e-18	6.67558750538065e-17
"Nvec_vc1.1_XM_048730685.1"	761.45483543285	3.26444457641297	0.2873316274183	11.3612434723747	6.52097757696056e-30	3.33707236234924e-28
"Nvec_vc1.1_XM_001634533.3"	379.531539554391	1.40983995136429	0.165378542949271	8.52492666957862	1.52906657032566e-17	3.23529902692462e-16
"Nvec_vc1.1_XM_001634580.3"	3404.88775880289	2.20366187673763	0.23665217395819	9.31181759237485	1.25663192856405e-20	3.42972844502971e-19
"Nvec_vc1.1_XM_032384015.2"	100.577765858231	2.74125609946128	0.343124092417416	7.98910994604978	1.35916440921792e-15	2.37840261032528e-14
"Nvec_vc1.1_XM_032384089.2"	62.1157117851875	1.94549472908681	0.362724579592799	5.36355912596511	8.15979249933414e-08	6.15181957851299e-07
"Nvec_vc1.1_XM_001634592.3"	55.1071518447051	2.1374825703068	0.289529085251047	7.38261777207433	1.55207133412745e-13	2.23772840016213e-12
"Nvec_vc1.1_XM_001634565.3"	340.548955240826	1.15595583634471	0.110745650748119	10.4379343887177	1.6639183684073e-25	6.50924865720938e-24
"Nvec_vc1.1_XM_032384018.2"	13236.3951306826	2.18040448039341	0.293659041315889	7.42495266150498	1.12820258043494e-13	1.63733538548859e-12
"Nvec_vc1.1_XM_048727261.1"	1420.48334444222	1.33846332915689	0.142834904745554	9.37070201111714	7.20516864777175e-21	2.00695868473693e-19
"Nvec_vc1.1_XM_048728394.1"	53.6557421301975	1.75801393653496	0.24693191303442	7.11942784118759	1.08376007723909e-12	1.43124624153916e-11
"Nvec_vc1.1_XM_048729871.1"	127.058739617509	1.84230086994367	0.271966829741807	6.77399104770485	1.25277427549426e-11	1.50538145705126e-10
"Nvec_vc1.1_XM_032381746.2"	16.1416583994404	1.77854514603567	0.626058299628485	2.84086186077414	0.00449917967350909	0.0140956680855053
"Nvec_vc1.1_XM_048731922.1"	112.315561062675	1.27079528796562	0.289581392555601	4.38838723976929	1.14194315379408e-05	6.10284373994871e-05
"Nvec_vc1.1_XM_048731921.1"	673.933732933708	1.71840504157087	0.189449129356081	9.0705354382549	1.18433572336624e-19	2.9869693515959e-18
"Nvec_vc1.1_XM_032381712.2"	25.0841380586399	1.03117805372586	0.340171065579766	3.03135145244756	0.00243461683241993	0.00822629457157783
"Nvec_vc1.1_XM_048727705.1"	7.87130655676135	1.92096793798096	0.629485242571511	3.0516488839891	0.0022758814954282	0.00774494835598648
"Nvec_vc1.1_XM_032367880.2"	28.7970173248689	1.48451926392561	0.382401168557203	3.88209918271612	0.000103558620287961	0.000471436760162728
"Nvec_vc1.1_XM_032381555.2"	45.8540070294093	1.22226719196037	0.268227931687637	4.55682293887184	5.19331667512123e-06	2.94154268818643e-05
"Nvec_vc1.1_XM_048726161.1"	49.1536284035211	2.1737357111864	0.324923726219963	6.68998763640563	2.23189452563149e-11	2.59513020008037e-10
"Nvec_v1g213132"	172.273241067656	1.37334903472965	0.172778639218835	7.94860430050162	1.88624493548516e-15	3.26503990602564e-14
"Nvec_vc1.1_XM_048725835.1"	887.158975527967	2.75761496602565	0.165161071644329	16.6965189712751	1.38937743240305e-62	3.94493553548764e-60
"Nvec_vc1.1_XM_001625757.3"	39.9015712586256	1.27170801505123	0.290778686508533	4.37345676989261	1.22294470931882e-05	6.49825495407439e-05
"Nvec_vc1.1_XM_048725709.1"	71.2697926181541	2.09006822918267	0.495223075481384	4.22045807770774	2.43806395127838e-05	0.000123687832271771
"Nvec_vc1.1_XM_032372165.2"	43.9153444322397	1.25912754534479	0.304721944462894	4.1320540519789	3.59535843216351e-05	0.000177191180962504
"Nvec_vc1.1_XM_048731595.1"	47.6896266081856	2.50575808784202	0.305928592310688	8.1906632816369	2.59790460548026e-16	4.87044863417194e-15
"Nvec_vc1.1_XM_032362886.2"	1182.11449307347	2.85622033383214	0.187965340675996	15.1954627569108	3.78977815363808e-52	6.54071123692596e-50
"Nvec_vc1.1_XM_032362934.2"	39.0761888445051	1.48051388385777	0.273066898315818	5.42179917444799	5.9002147078388e-08	4.54362990887114e-07
"Nvec_vc1.1_XM_032363017.2"	21.8121910801659	2.98164419130157	0.481253256224925	6.1955823731778	5.80699125808919e-10	5.69505705333717e-09
"Nvec_vc1.1_XM_048731951.1"	101.750546335451	1.74004393112866	0.402868237768289	4.31913903356525	1.56639082263987e-05	8.18351681244522e-05
"Nvec_vc1.1_XM_048731949.1"	1418.06769818292	1.59255401760417	0.15257890635951	10.4375765667881	1.67020073667232e-25	6.51933786438572e-24
"Nvec_vc1.1_XM_032362906.2"	237.940615025737	1.8189655691957	0.193196203859523	9.41512065381113	4.72539373617784e-21	1.33524608879093e-19
"Nvec_vc1.1_XM_001638165.3"	1050.87989581334	1.28307191360549	0.101643501719351	12.6232557114	1.57185857443631e-36	1.18252129676824e-34
"Nvec_vc1.1_XM_048732156.1"	12.8107071694919	1.25480443767686	0.48411119227083	2.59197568184888	0.00954265166922537	0.0270035106871955
"Nvec_vc1.1_XM_001629620.3"	421.300052026708	1.73981601378575	0.31967934745393	5.44237851973369	5.25738125384118e-08	4.08208442772977e-07
"Nvec_vc1.1_XM_001629597.3"	1860.21443716666	1.36222692446239	0.104956109514704	12.9790150450608	1.60936855337515e-38	1.4095186076426e-36
"Nvec_vc1.1_XM_032377986.2"	978.388455353929	1.24354127508248	0.164929139586923	7.53985183089548	4.70505741609176e-14	7.04318288714961e-13
"Nvec_vc1.1_XM_032377994.2"	65.0527062549873	1.02347430561376	0.245609457080336	4.16708020033199	3.08525974507563e-05	0.000154079184545564
"Nvec_vc1.1_XM_032378000.2"	82.1074185434907	2.35819482796705	0.230645234503137	10.2243379666922	1.5427849126273e-24	5.59983208286411e-23
"Nvec_vc1.1_XM_032377963.2"	242.398307215789	2.26154243923817	0.196535758054216	11.5070278387423	1.2159722632364e-30	6.54616994556988e-29
"Nvec_vc1.1_XM_032377970.2"	237.883027763987	2.2060721090461	0.292374736238664	7.54535818459121	4.51046094249299e-14	6.76338623778932e-13
"Nvec_vc1.1_XM_032362921.2"	45.7488278300702	2.07037698650824	0.250977382301295	8.24925723395577	1.59382031272971e-16	3.06976069860983e-15
"Nvec_vc1.1_XM_001638182.3"	99.6389835984707	2.27459286611866	0.255924658919476	8.88774405609088	6.23621304384747e-19	1.47755443369974e-17
"Nvec_vc1.1_XM_032362841.2"	5050.53071708712	2.09435158694411	0.425521220262022	4.92184992714226	8.57299458716274e-07	5.48736477304483e-06
"Nvec_vc1.1_XM_048723575.1"	688.216282646987	2.20485015554355	0.112109665184424	19.6669051853512	4.14308499013722e-86	2.2101475201932e-83
"Nvec_vc1.1_XM_048723450.1"	136.488044476423	1.53589461875269	0.240630807721145	6.38278462054852	1.73896407173471e-10	1.82544564811078e-09
"Nvec_vc1.1_XM_048722305.1"	32.1557605141618	2.2992122000561	0.370128222553198	6.21193429724382	5.23363113473181e-10	5.17019318158355e-09
"Nvec_vc1.1_XM_048724382.1"	14.0827475072044	1.14640731150578	0.438274095046822	2.61573139836911	0.00890365681715226	0.0254820313134691
"Nvec_vc1.1_XM_048724377.1"	112.384926224348	1.13969746271645	0.285706264627725	3.98905310739853	6.63375699607394e-05	0.000312080860927006
"Nvec_vc1.1_XM_001623084.3"	740.902433211705	2.41876699323934	0.14117437524395	17.1331871599198	8.39283378559972e-66	2.78768765965467e-63
"Nvec_vc1.1_XM_048724378.1"	734.260660480651	2.71264823881158	0.200862679231697	13.5049888271306	1.46135921718727e-41	1.5880103493435e-39
"Nvec_vc1.1_XM_032385262.2"	80.9404859862834	2.44437555406331	0.271664496324066	8.9977733091314	2.30341832721475e-19	5.63185781004007e-18
"Nvec_v1g97421"	16.0723361133567	1.54518507874734	0.460890822864237	3.35260543732392	0.00080054742533175	0.00304512464899311
"Nvec_vc1.1_XM_048723265.1"	17.3213262068737	4.02440398013665	0.818420467870963	4.91728168847698	8.77542340800816e-07	5.59314097301143e-06
"Nvec_vc1.1_XM_032384433.2"	62.0661912934595	1.43999119754477	0.402763698711721	3.5752755329011	0.000349859239375065	0.0014423705035032
"Nvec_vc1.1_XM_032384474.2"	53.0797170364278	2.55150005919396	0.27932672073917	9.13446466002978	6.5731175382493e-20	1.69916536186991e-18
"Nvec_vc1.1_XM_048721059.1"	73.5112352296946	2.6974832947583	0.262681715133416	10.2690181286057	9.7188755573232e-25	3.57183894177699e-23
"Nvec_vc1.1_XM_032384381.2"	1666.09408680318	1.94753524684183	0.442266144115886	4.40353681318986	1.06500201912529e-05	5.71420162897945e-05
"Nvec_vc1.1_XM_048723292.1"	392.762875094	3.73344644816138	0.191998423602222	19.4451932370875	3.20066662257301e-84	1.65719221246398e-81
"Nvec_vc1.1_XM_001634956.3"	1236.46544511834	1.37509613606373	0.1762766686691	7.80078354353865	6.15239639145535e-15	1.00563403969526e-13
"Nvec_vc1.1_XM_048724402.1"	171.763636353109	1.55899046495698	0.195010934544682	7.99437461595145	1.3023321704312e-15	2.28349158648115e-14
"Nvec_vc1.1_XM_032384486.2"	59.9587063920463	4.2718263984415	0.368592277546454	11.5895710753276	4.65457567378998e-31	2.60952707520378e-29
"Nvec_vc1.1_XM_048724297.1"	4830.26162890798	2.96109573618872	0.524185589349699	5.64894532843271	1.61435182214427e-08	1.3411538214737e-07
"Nvec_vc1.1_XM_001634985.3"	218.513453338926	2.74747592822972	0.265482768954815	10.3489802334303	4.22966853003101e-25	1.59441295080655e-23
"Nvec_vc1.1_XM_032384371.2"	408.349287767851	5.31307641249693	0.250258401482792	21.2303618220875	5.00755424575767e-100	3.83273847575296e-97
